FIELD1,ds,yhat_lower,yhat_upper,yhat
4745,2009-02-11,10336.403745377682,18441.825379547707,14444.543757780808
4746,2009-02-12,10390.703002461109,18508.511021006154,14467.44573470011
4747,2009-02-13,10319.870034271247,18634.332487908414,14427.60457826549
4748,2009-02-16,10306.382491376098,18474.56663236498,14442.051033558777
4749,2009-02-17,10381.663418324155,18283.592547762626,14444.140359884006
4750,2009-02-18,10240.771857994332,18712.36596020462,14426.247276454567
4751,2009-02-19,10246.78096970997,18421.99410044648,14441.35859621053
4752,2009-02-20,10285.757424995194,18358.697633864384,14392.250714856718
4753,2009-02-24,10656.887787003925,18543.86964915952,14360.447261225325
4754,2009-02-25,10124.057833049379,18559.120623635943,14328.739809348392
4755,2009-02-26,10014.634166889311,18548.134030960286,14329.84249395143
4756,2009-02-27,10347.942610079332,18412.29434563867,14266.797871578301
4757,2009-03-02,10035.531807124931,18065.21858242823,14207.541480874104
4758,2009-03-03,10149.659132515728,18224.399312132387,14185.23656185206
4759,2009-03-04,10046.68134852072,18459.212406763378,14143.819554238606
4760,2009-03-05,10250.739892379499,18221.451664407166,14136.7370552977
4761,2009-03-06,9903.564105553203,18242.57663988344,14067.205713756566
4762,2009-03-09,9586.972588442179,18028.802176058474,13999.961206235203
4763,2009-03-12,9357.195301437228,18219.667610826174,13939.631940554436
4764,2009-03-13,9473.283580707784,18033.606674655548,13877.641100534542
4765,2009-03-16,9830.327296620873,18022.69864557237,13843.791782740987
4766,2009-03-17,9649.101986699228,18037.6307596574,13837.098300428737
4767,2009-03-18,9409.758036074229,18069.019130318928,13814.574912156873
4768,2009-03-19,9778.413166049848,17909.965935596738,13829.409978845471
4769,2009-03-20,9706.44679200257,18217.26132211388,13784.511728349175
4770,2009-03-23,9702.24368694289,18004.003661608313,13803.747409588692
4771,2009-03-24,9535.42983284337,17923.7391073451,13814.483543088709
4772,2009-03-25,9622.079166934845,17876.82509632474,13808.832050116596
4773,2009-03-26,9967.97354593166,18049.25531712389,13839.740393077504
4774,2009-03-27,9748.963230843074,17719.138947402425,13809.890750284967
4775,2009-03-30,9625.089618226475,18036.003421292302,13866.156682274233
4776,2009-03-31,9698.197446940521,18053.767168348248,13885.992496856918
4777,2009-04-01,9899.581968930825,18080.11288242757,13887.615950354186
4778,2009-04-02,9905.964672292792,18101.600058145934,13923.89594481959
4779,2009-04-06,9786.21247010997,18005.524825182023,13952.24902767224
4780,2009-04-08,10005.56346792103,17878.047513366062,13963.413833892595
4781,2009-04-09,9925.684677023717,18428.264139909734,13992.041764715786
4782,2009-04-13,9797.73493075663,17746.21020987944,13976.65104773298
4783,2009-04-15,10092.02718423575,18281.85334900521,13960.721578973722
4784,2009-04-16,9534.21996158176,18019.748476355944,13975.234606427095
4785,2009-04-17,9367.729274629384,17998.285381214275,13925.467044825686
4786,2009-04-20,9728.031185426225,18117.583169428806,13904.689765389452
4787,2009-04-21,9921.60795541753,17803.97934823967,13894.547625506835
4788,2009-04-22,9384.443223801663,18136.157212608505,13864.845062359824
4789,2009-04-23,9621.961827095853,17960.832631313304,13868.95580869884
4790,2009-04-24,9735.144312490089,18161.991208227788,13810.02400678505
4791,2009-04-27,9557.367469269966,17696.352934554343,13770.332766752555
4792,2009-04-28,9401.338489786984,17675.967159430125,13757.015220135085
4793,2009-04-29,9289.176674165505,17791.35191755966,13725.776469497669
4794,2009-05-04,9715.183875297465,17751.149848620335,13647.581064433942
4795,2009-05-05,9114.568798441695,18210.997556686147,13641.876879501155
4796,2009-05-06,9252.955640496344,18224.64276927344,13619.450493136663
4797,2009-05-07,9542.07003758385,17772.04063821368,13633.538204862018
4798,2009-05-08,9411.222093910668,17482.681388261786,13587.106970293935
4799,2009-05-11,9385.909271944742,17899.37102161505,13597.756366782356
4800,2009-05-12,9812.194001679427,17847.052793702263,13604.580711733359
4801,2009-05-13,9631.141561535154,17733.167744672126,13594.64580688736
4802,2009-05-14,9601.630249172369,17958.9850884448,13620.995889269918
4803,2009-05-15,9679.82106756287,17542.110013405545,13586.410923548352
4804,2009-05-18,9652.248061971119,17559.704694638083,13628.369702099886
4805,2009-05-19,9380.197068990547,18179.603344294683,13643.707814206184
4806,2009-05-20,9582.562125907383,17901.912334107637,13641.109827767234
4807,2009-05-21,9505.217073841402,18058.994688493236,13673.519682661155
4808,2009-05-22,9455.971617368554,17591.44675198874,13643.638778011926
4809,2009-05-25,9149.008216282153,17843.794820821215,13691.13940654598
4810,2009-05-26,9549.230889059121,17876.81996149284,13705.443442694346
4811,2009-05-27,9472.343679175063,17495.10534426631,13700.419019183173
4812,2009-05-28,9385.890461625282,17912.800048755995,13729.074407903954
4813,2009-05-29,9445.266321097195,17743.07426541318,13694.197454903717
4814,2009-06-01,9746.562259021071,17875.86308745944,13720.42150129551
4815,2009-06-02,9519.354322387126,17737.0633879851,13726.008168278318
4816,2009-06-03,9691.008599621646,17758.70321399833,13711.722416864302
4817,2009-06-04,9450.703269452644,17729.092226575725,13730.747617156188
4818,2009-06-05,9338.218915258762,17883.00605157419,13686.05169601313
4819,2009-06-08,9498.744215707551,17697.079428473917,13683.494335165813
4820,2009-06-09,9613.72730029021,17925.186098145026,13680.295195611357
4821,2009-06-10,9813.467559445593,17748.34352380184,13657.898344548938
4822,2009-06-11,9696.207010785927,17832.096247656413,13669.631160363362
4823,2009-06-12,9352.56357813855,17639.141971875597,13618.589744503775
4824,2009-06-15,9832.637222328034,18156.613657207254,13603.67903234744
4825,2009-06-16,9455.620156422225,18051.406605454496,13598.819754755976
4826,2009-06-17,9309.918418173273,17589.984118415603,13576.051116091356
4827,2009-06-18,9443.740584277914,17765.157514660626,13588.702081312214
4828,2009-06-19,9330.22203835466,17168.604261851462,13539.84781995247
4829,2009-06-22,9453.546410864912,17328.998734255056,13538.583801584511
4830,2009-06-23,8963.81494694014,17768.081457986933,13540.362127172657
4831,2009-06-24,9313.01392725501,17814.801507089825,13525.097009878296
4832,2009-06-25,9014.191625470394,17708.127704106777,13545.98989927057
4833,2009-06-26,9640.292467816986,17544.164900149757,13505.978364543524
4834,2009-06-29,9625.047185343014,17686.114514519046,13533.378165638047
4835,2009-06-30,9277.193349870113,17670.965850710658,13544.921980819086
4836,2009-07-01,9199.370072678314,17444.88808622173,13539.28140463071
4837,2009-07-02,9216.869289614786,17988.603346802323,13569.518068529005
4838,2009-07-03,9366.574289005503,17443.046796558116,13538.438443704954
4839,2009-07-06,9640.537995446191,17858.94277073397,13589.02467231436
4840,2009-07-07,9721.694728888917,17607.253298688203,13606.783658305008
4841,2009-07-08,9647.346209286117,17671.74127491745,13606.484638594626
4842,2009-07-09,9637.266509152638,17666.733418985605,13641.143706621302
4843,2009-07-10,9485.589046150475,17811.743700546936,13613.53846450067
4844,2009-07-13,9518.114111360894,17677.098746683256,13668.813827014908
4845,2009-07-14,9553.032580818726,17561.060958066566,13686.28488776053
4846,2009-07-15,9636.725864404609,18255.10647362168,13684.836590908746
4847,2009-07-16,9820.513302022657,18198.037007245523,13717.540935497278
4848,2009-07-17,9442.886703179593,17843.58584161965,13687.24077600487
4849,2009-07-20,9483.738647775657,18051.150536401303,13730.745616850027
4850,2009-07-21,9726.327282445667,17431.994413887336,13743.338026522692
4851,2009-07-22,9427.600456940358,17780.681813494743,13736.674896697097
4852,2009-07-23,9249.872238950715,17696.071380758298,13763.912409136541
4853,2009-07-24,9367.16789993801,18129.26289865494,13727.975110971993
4854,2009-07-27,9569.699350919229,17822.69462169457,13754.301494178388
4855,2009-07-28,9557.908749318716,17934.584924579103,13761.303238327746
4856,2009-07-29,9510.985081813427,17966.80255070354,13749.213673982887
4857,2009-07-30,9468.474139463628,17703.359978559438,13771.23667524841
4858,2009-07-31,9707.753746898647,18138.53981801284,13730.337557031306
4859,2009-08-03,10017.833138702044,18087.87973951328,13743.602605058823
4860,2009-08-04,9495.84157961981,17789.873197594283,13746.930699706461
4861,2009-08-05,9718.517572541024,17982.901217488587,13731.530108171108
4862,2009-08-06,9776.754803924552,18038.879976881264,13750.611403387747
4863,2009-08-07,9414.816172192888,17815.4646334343,13707.142923865538
4864,2009-08-10,9697.916408977782,17736.404555295914,13714.921590504735
4865,2009-08-11,9760.34276615357,17798.20432998449,13717.146767561215
4866,2009-08-12,9943.561922357583,17842.332452097056,13700.994997544814
4867,2009-08-13,9453.820107983314,18205.62869753317,13735.199786911668
4868,2009-08-14,9373.133572427641,18233.41596790421,13707.188673925843
4869,2009-08-17,9595.599891685555,18122.5086004111,13763.233104986226
4870,2009-08-18,9631.962772236091,18111.486320953423,13782.135276988789
4871,2009-08-19,9732.819056427743,18006.584773336137,13782.929236931617
4872,2009-08-20,9518.474823195233,17981.10035828648,13818.798711357918
4873,2009-08-21,9597.894702592175,18070.0524498605,13792.681665467115
4874,2009-08-24,9788.859565534747,18057.59583521651,13855.530197754508
4875,2009-08-25,9642.012012091254,17921.230459280832,13876.973075507607
4876,2009-08-26,9729.806230158634,18009.448100237707,13880.384834512452
4877,2009-08-27,9503.873244608969,18258.37133295481,13918.908617886982
4878,2009-08-28,9509.595560780266,18053.176084308794,13895.438781088294
4879,2009-08-31,9772.96268545647,18278.719800166662,13965.714955358579
4880,2009-09-01,9808.059909596815,18033.274456344996,13989.298211132022
4881,2009-09-02,9974.884276140863,18280.0350353298,13994.599961636472
4882,2009-09-03,9759.398742885953,18224.22748059451,14034.715534221497
4883,2009-09-04,10077.569150457566,17857.61255603984,14012.494192464275
4884,2009-09-07,9833.622375927796,18194.36966226288,14084.070440273514
4885,2009-09-08,9982.697373764011,18237.02838191351,14107.173087853596
4886,2009-09-09,10442.701946449564,18469.18273215186,14111.506368706001
4887,2009-09-10,10238.227070764298,18686.57025838408,14150.160096919306
4888,2009-09-11,9947.333153944073,18340.515359127825,14125.98766900803
4889,2009-09-14,10254.6014459054,18205.236935621797,14188.968704671244
4890,2009-09-15,10089.961306712506,18434.702040912314,14208.407792984417
4891,2009-09-16,10321.851065038503,18106.943957504805,14208.760464793719
4892,2009-09-17,10003.366828724902,18502.587081489877,14243.179156860644
4893,2009-09-18,10068.652832698663,18390.929725840113,14214.5873747582
4894,2009-09-22,9857.964828761318,18442.067040890008,14279.07248745543
4895,2009-09-23,10428.600015636579,18599.18102242908,14275.295864814343
4896,2009-09-24,10054.143264640557,18594.15550601998,14305.89318217496
4897,2009-09-25,10085.99426584548,18474.65434074044,14273.864866959453
4898,2009-09-29,9890.82854712026,18424.390101562134,14329.723222498746
4899,2009-09-30,10170.17045705315,18377.048708727685,14325.297907712895
4900,2009-10-01,10461.464243488852,18519.49165707361,14355.897878642523
4901,2009-10-05,10542.534853962161,18399.39351636216,14372.239512723869
4902,2009-10-06,10068.980854433723,18447.46115744344,14389.012208732245
4903,2009-10-07,10245.63949505945,18396.03020375884,14388.004583344711
4904,2009-10-08,10112.322739520607,18530.607432928027,14422.386952882458
4905,2009-10-09,10370.44494376386,18542.4641772835,14395.073177497241
4906,2009-10-12,10308.152767515485,18700.680835268613,14455.686524523524
4907,2009-10-14,10216.164248663408,18581.642513399765,14479.65592630424
4908,2009-10-15,10654.948077553829,18644.35458985705,14517.733923414979
4909,2009-10-16,10672.737323388621,18609.108531903683,14493.72932418875
4910,2009-10-17,10704.340215523034,18454.63270543695,14512.382498356264
4911,2009-10-20,10614.412561980587,18741.327743838276,14583.366181194913
4912,2009-10-21,10359.485435027716,18750.74179734628,14586.850296868626
4913,2009-10-22,10258.285058284044,18498.86449868037,14624.780343625207
4914,2009-10-23,10549.302099077384,18680.69926123393,14599.994831140095
4915,2009-10-26,10338.480063762983,18534.645804320327,14661.702311131476
4916,2009-10-27,10404.642559136973,19032.506192495177,14680.890089887456
4917,2009-10-28,10293.304941364182,18970.967685376865,14681.078297577706
4918,2009-10-29,10696.956746193666,18974.574482208598,14715.423362563213
4919,2009-10-30,10532.304296140494,18709.52758911461,14686.854470067568
4920,2009-11-03,10712.685015178628,18888.441466443976,14752.523511495112
4921,2009-11-04,10640.600245262223,19141.04984333166,14749.338842937346
4922,2009-11-05,10703.853614783711,18817.51189466958,14780.64720750203
4923,2009-11-06,10941.870980618283,18928.025109469425,14749.442967026576
4924,2009-11-09,10541.91950619771,18971.774322093544,14794.521352631771
4925,2009-11-10,10969.79212892008,19129.227078263837,14809.436564954
4926,2009-11-11,10433.93524024512,19073.69268536246,14806.136722196317
4927,2009-11-12,10449.556783045353,19294.75892195275,14837.83415522918
4928,2009-11-13,10408.860270902402,18674.060365698562,14807.489497043953
4929,2009-11-16,10641.922213831042,18638.528677130216,14857.450256012835
4930,2009-11-17,10514.90887080171,19160.06873735865,14874.539389204821
4931,2009-11-18,10469.000907826801,19054.332382875582,14873.559450529448
4932,2009-11-19,10860.274601250905,19067.75133949173,14907.641644141668
4933,2009-11-20,10851.048887809513,19125.912171067197,14879.66595270918
4934,2009-11-23,10691.43876360032,18969.32213866647,14935.894569743754
4935,2009-11-24,10891.191952751858,19013.7886754227,14954.58322637515
4936,2009-11-25,10920.29568628896,19108.318701344906,14954.879540845426
4937,2009-11-26,10701.691763519171,18890.03737049959,14989.887426500798
4938,2009-11-27,10702.506074332323,19308.43066631012,14962.47454088232
4939,2009-11-30,10686.668262136534,19276.29627118137,15018.32711321622
4940,2009-12-01,10831.514187343388,19164.79212045142,15036.317975947211
4941,2009-12-02,10938.244637931419,19143.445663662562,15035.724591808117
4942,2009-12-03,11009.485942780388,19380.303443494628,15069.726472678505
4943,2009-12-04,10654.365971449042,19352.652574907344,15041.276820732626
4944,2009-12-07,10931.552450834486,19150.93096467601,15094.785694192695
4945,2009-12-08,11033.000513800822,19131.006672568434,15112.579589025569
4946,2009-12-09,10932.881364733876,19374.473056239247,15112.240717165152
4947,2009-12-10,11100.984178511848,19251.039906223235,15147.034536314019
4948,2009-12-11,11124.970987830557,19358.926696573773,15119.989438708244
4949,2009-12-14,11099.018185230083,19310.89884954513,15181.920638187232
4950,2009-12-15,11201.581939470787,19022.95957948816,15204.013445817971
